LAMMPS data file via write_data, version 2 Aug 2023, timestep = 5000, units = metal

2160 atoms
2 atom types

-0.13095198564362853 30.269865365641856 xlo xhi
-0.13140961780978877 30.375648137808874 ylo yhi
-0.15165527673719126 35.055480726733364 zlo zhi

Masses

1 15.9994
2 28.0855

Atoms # charge

684 1 -1.2 4.584493753680922 1.3198451810233136 1.1386303062210446 0 0 0
2018 2 2.4 4.746457005014307 0.017990179275021653 0.03454307639257093 0 0 1
1864 2 2.4 4.985280258834681 2.325214514922533 2.3280485449562067 1 0 1
1921 2 2.4 12.449196096859954 1.401489231531473 1.9729935299638648 1 0 1
425 1 -1.2 11.44572853197408 2.1026388235988476 0.7001575659512791 1 1 0
262 1 -1.2 12.460482704206154 -0.11940270612986244 2.144435353595964 0 0 1
658 1 -1.2 14.087836085941996 1.7848133558373775 2.0590263628899423 0 1 0
275 1 -1.2 21.8815427193084 30.027388885203543 -0.07086385279875786 0 -1 0
1140 1 -1.2 23.735892941986464 0.9932503650493034 1.2262912435319846 0 1 1
1657 2 2.4 24.355291655556297 2.2907472786220837 0.6040624564940598 -1 1 1
1867 1 -1.2 25.845810652665303 2.4769052213768763 1.434385870124454 0 1 1
1134 1 -1.2 28.437755973098334 2.4853222454082804 1.9726421204102125 0 0 0
485 1 -1.2 4.5948953159902235 4.037740440554502 1.741125546503388 1 0 0
134 2 2.4 4.777999038289793 5.547096060936738 1.1939226263618845 1 0 0
240 1 -1.2 11.475068403356188 3.99900722470083 2.4338837674772367 0 1 0
963 2 2.4 11.879444239545718 3.730015021722549 0.9308548592256378 0 0 1
2074 1 -1.2 13.510604125862102 3.9630035148852474 0.6827754005254505 0 1 1
1828 2 2.4 14.61374486504545 3.2458146750237145 1.5963608378560183 0 0 1
1677 1 -1.2 15.700330046189396 3.148400993295057 0.45878233745220875 0 1 0
380 1 -1.2 18.845176584945513 2.5737061661070744 0.9430330461288177 -1 1 0
2028 1 -1.2 19.379288550474904 5.231958323596825 0.40037849719743906 0 1 0
1156 2 2.4 18.634109952253333 2.793629964369997 2.6201179512996657 -1 0 0
1317 1 -1.2 23.478439686170294 3.6459388105812036 0.4620786810645195 0 0 1
1561 2 2.4 23.36551419940133 4.707101849212147 1.8033594705966824 0 0 0
1606 1 -1.2 22.255742566590264 4.0273167393717575 2.7979928143802972 -1 1 1
66 1 -1.2 27.363444847115385 4.747885514650488 2.4633197514223424 0 0 0
1384 2 2.4 27.292303266852084 3.456860824799032 1.4897737341218544 -1 0 1
1879 1 -1.2 27.73369235721573 4.008011215749362 -0.011733199283070168 -1 0 1
1593 1 -1.2 0.935935172535281 6.525470039886542 0.3809803570716253 0 0 1
1671 2 2.4 2.362988577342226 7.4147908377507 0.5777447460356722 0 0 1
129 1 -1.2 3.379514500283679 6.298332639772937 1.2642265073226862 1 -1 1
1438 1 -1.2 2.497680165998428 8.63282814295113 1.4772047974419 1 0 1
1281 1 -1.2 5.837950222648558 5.824743823833231 0.021548256104340524 1 0 1
260 1 -1.2 15.104535821019505 7.074319943551867 0.37065806970874154 0 0 -1
161 1 -1.2 17.73043150210052 7.571241922378311 1.2988448891561732 -1 0 0
1270 1 -1.2 19.58306902361324 6.789046410739747 2.8349226168320327 1 0 1
145 2 2.4 19.229191774648058 6.658647948232293 1.2317001081451584 0 1 0
180 1 -1.2 20.611899546195847 7.528770737040045 0.7202764726566802 0 0 0
1984 2 2.4 22.232262524898264 7.425703162752463 0.5639233983529688 0 0 1
2093 1 -1.2 22.826293288189387 6.096856242368546 1.2531411388667695 0 1 1
140 1 -1.2 27.117188385504534 6.781345960906989 0.8339026779605484 0 0 0
280 2 2.4 27.45437031084122 6.407674697424497 2.3886451659651606 0 0 1
931 1 -1.2 28.91539650801862 6.471441844811295 3.1200341868665933 0 0 1
432 1 -1.2 9.664131026997914 9.10273843218413 1.6651419664843015 0 0 0
615 2 2.4 10.044957622741203 9.83641706839092 0.4091400907392108 0 0 1
702 1 -1.2 11.527517748048016 10.655526952853501 0.5739655109870067 0 0 0
1456 2 2.4 15.353382354501306 10.937337499507615 0.023815295181485098 0 0 1
598 1 -1.2 14.081865397644059 11.03230691532532 0.9473422683381145 0 0 1
444 1 -1.2 16.299966434982956 9.54817114590859 0.46282429671033687 0 -1 1
618 1 -1.2 21.12687000186547 11.383608749051904 2.412303822451998 1 0 0
1558 1 -1.2 23.072895509289765 8.713854575087664 1.5164466273324102 0 1 1
98 2 2.4 24.29542121706802 9.623272368719208 2.131104858038399 0 0 0
384 1 -1.2 24.492342778874953 9.03829688498561 3.6744987473503 0 1 0
120 1 -1.2 25.446823946843995 9.252695808325884 0.7964531798723564 0 -1 0
1660 2 2.4 26.891692457725252 9.793240757258678 0.2555066766242178 -1 0 1
516 1 -1.2 27.974343018054935 9.72371704879454 1.4773752325271547 -1 0 0
1165 2 2.4 28.12343718980779 9.84698200903623 3.0534363385810965 -1 0 0
879 2 2.4 1.9544158811546088 11.721796091973735 2.70884033744394 0 0 0
1752 1 -1.2 0.7991160607701566 12.879304828598599 2.680975108387585 1 0 1
1015 1 -1.2 2.61835906492561 11.41300211788661 1.307626774834418 -1 1 1
991 1 -1.2 5.143181270320799 13.140494443335903 2.2186060853245637 1 0 0
1010 2 2.4 6.515455614719771 12.923174828205635 1.48413461525366 -1 0 1
284 1 -1.2 7.292150152456315 11.729730466584368 2.3983599850249537 1 0 0
1129 2 2.4 12.643371309860495 11.711017425800607 0.9253381967431967 0 0 1
1577 1 -1.2 12.982032651146403 13.236908835048911 0.1691931838127257 0 0 1
