LAMMPS data file via write_data, version 2 Aug 2023, timestep = 5000, units = metal

2160 atoms
2 atom types

-0.13095198564362853 30.269865365641856 xlo xhi
-0.13140961780978877 30.375648137808874 ylo yhi
-0.15165527673719126 35.055480726733364 zlo zhi

Masses

1 15.9994
2 28.0855

Atoms # charge

1065 1 -1.2 2.827303756407596 3.0410967688978205 5.308743831674333 1 0 0
1480 2 2.4 3.7507528507643073 3.1055180423611732 3.9918810819130366 1 0 1
1952 1 -1.2 2.995229422817299 3.9510465957700003 2.859503863550775 0 1 1
507 2 2.4 2.079086767516631 3.162645446007068 6.762378792267258 0 1 0
1863 2 2.4 4.312911731200689 2.6525282001258583 9.00062632351319 1 0 1
1899 2 2.4 2.383634179745807 4.85589677684345 1.676334322447081 1 0 1
1159 1 -1.2 3.4032949304381237 3.115687083600551 10.318026747799316 0 0 0
869 1 -1.2 3.226585449412068 2.5651524289770182 7.857611202983229 0 0 0
234 1 -1.2 0.5986075380828799 2.5442716664976963 6.837211604067709 0 1 0
1342 1 -1.2 3.0790682181150917 6.327760872528129 1.5815026933362781 1 0 0
253 2 2.4 0.6884392069310782 5.707026175349394 8.087769673495435 1 0 0
528 1 -1.2 4.144669180802292 1.6309277484329783 3.2933513678138 0 0 0
1103 1 -1.2 5.208947654343769 3.8376150985572006 4.038666683558811 0 0 1
1104 1 -1.2 1.6933122277792532 4.6457287761504205 7.298179410204995 0 0 0
618 1 -1.2 5.089636050219605 1.3466036532516459 9.490741935318571 1 0 0
848 1 -1.2 0.802371035343603 5.084928732420089 1.846025207190407 0 1 0
29 1 -1.2 5.494552890337353 3.669651723259731 8.746757061380016 0 0 0
125 1 -1.2 1.2917418053442835 7.022101508199323 8.751261521544718 1 0 0
1512 1 -1.2 0.805116944524401 3.037263118118611 10.63022317011423 1 0 0
290 2 2.4 4.505163966264382 0.2191356853909237 2.526750051289242 0 1 0
584 1 -1.2 2.563765354265199 3.9762398711847715 0.3207328809824807 0 0 0
1717 2 2.4 5.689085382596929 0.4143252652820971 10.644267150659406 1 1 0
1961 1 -1.2 4.23148769219687 0.08039473532971114 0.9297822834858117 0 1 1
516 1 -1.2 -0.11950570101362684 4.9392625933229874 9.282185087269234 0 0 0
448 2 2.4 2.14686921660195 3.0236073870097315 11.422744998572597 0 -1 0
