LAMMPS data file via write_data, version 2 Aug 2023, timestep = 153, units = metal

2160 atoms
2 atom types

-0.13095198564362853 30.269865365641856 xlo xhi
-0.13140961780978877 30.375648137808874 ylo yhi
-0.15165527673719126 35.055480726733364 zlo zhi

Masses

1 15.9994
2 28.0855

Atoms # charge

684 1 -1.2 4.717869887708559 1.408762634071263 1.0919419753673887 0 0 0
2018 2 2.4 4.8819353529564 0.054097992988448675 0.1974889004590077 0 0 1
1864 2 2.4 4.935042994421975 2.5604919421439476 2.233021646007504 1 0 1
1921 2 2.4 12.202361861845043 1.2992689812024438 1.9979152787403278 1 0 1
425 1 -1.2 11.475654346634117 2.141997463008951 0.7611574646553261 1 1 0
658 1 -1.2 13.775297748650672 1.7542155625808007 1.98929252422766 0 1 0
1140 1 -1.2 24.324734231165177 1.1074985538007207 1.2833112956494093 0 1 1
1657 2 2.4 24.734469837494895 2.4954222939282897 0.5350162869100067 -1 1 1
1867 1 -1.2 26.251391470790328 2.904415484867483 1.011405961168684 0 1 1
1134 1 -1.2 28.80775113774128 2.4302070163748364 1.797385718195021 0 0 0
485 1 -1.2 4.567059197842995 4.0567393993702 1.6622731494276823 1 0 0
2009 1 -1.2 6.506434616970459 2.562055912060466 2.670043200565928 1 1 1
240 1 -1.2 10.965385653802533 4.226996985424609 2.3225782263826136 0 1 0
963 2 2.4 11.634578298756477 3.7991397131090054 0.9014948121528723 0 0 1
2074 1 -1.2 13.222090821454378 4.152252926748522 0.9017873036138856 0 1 1
1677 1 -1.2 15.575786846279854 3.0486984554064662 0.5936365104035777 0 1 0
1828 2 2.4 14.360882922468916 3.241345987774994 1.6316419203903174 0 0 1
380 1 -1.2 19.20924310247726 2.887258944599231 1.2215235691835742 -1 1 0
1972 2 2.4 19.133738823158993 3.883105628869053 -0.08853083085593877 0 1 1
2028 1 -1.2 19.4210432613706 5.4004725958492825 0.4371832227302675 0 1 0
1317 1 -1.2 23.64466566685786 3.6600763814581136 0.8491515943607597 0 0 1
1561 2 2.4 23.44709341178432 4.833661824408112 1.9609617821896244 0 0 0
34 1 -1.2 24.82271055734391 4.8404807365982565 2.839172482533594 0 0 0
66 1 -1.2 27.713950186925633 4.715755816259856 2.389281408263823 0 0 0
1384 2 2.4 27.74016991501089 3.5228553172386072 1.273685031805055 -1 0 1
1879 1 -1.2 28.320988655538606 4.147014632326124 -0.10824246341348459 -1 0 1
1593 1 -1.2 1.0179086599890852 6.661036389565896 0.060643728461243995 0 0 1
1671 2 2.4 2.4512460871483257 7.435211546579496 0.3356288402252239 0 0 1
134 2 2.4 4.872146975303072 5.653785159106069 1.4408024743943884 1 0 0
129 1 -1.2 3.520042552423707 6.352963956638003 0.8849380321994967 1 -1 1
1281 1 -1.2 6.084685934705475 5.944026712547414 0.41251350821632593 1 0 1
260 1 -1.2 15.353209991654568 7.26589958178607 -0.011690457788984025 0 0 -1
161 1 -1.2 18.148396086239643 7.700401892357297 0.3996333960960145 -1 0 0
1270 1 -1.2 19.423220152492554 7.037619487603638 2.611610910719915 1 0 1
145 2 2.4 19.46276348240659 6.929518255374315 0.9935399992784093 0 1 0
180 1 -1.2 20.8689589499057 7.626096347693674 0.5620015109758865 0 0 0
1984 2 2.4 22.47906327100608 7.450753333503904 0.3696216842532595 0 0 1
2093 1 -1.2 23.131269324835742 6.264640330067896 1.2774988651668768 0 1 1
140 1 -1.2 27.747283942453922 6.678760382841512 0.6788112326405551 0 0 0
280 2 2.4 27.90505818902818 6.326872020898146 2.26647688384262 0 0 1
1438 1 -1.2 2.2881813764808285 8.66453263094418 1.3852916976284642 1 0 1
432 1 -1.2 9.784014833477773 9.001545296369589 1.7126228234656442 0 0 0
615 2 2.4 10.299926218974068 9.79458753052783 0.3885172163002928 0 0 1
702 1 -1.2 11.769777177543098 10.54986000076568 0.504452732007907 0 0 0
