# frames 151  V 32652.488  rho0 0.066151  nO 1440 nSi 720
# r  g_SiO  g_OO  g_SiSi  g_total(neutron)
4.629999999999999893e+00 6.549636463316462764e-01 1.130266184877656954e+00 1.230568259920230112e+00 9.528082761390394007e-01
4.650000000000000355e+00 6.517211917765129980e-01 1.145280730451853524e+00 1.230291179764907872e+00 9.596787087891984758e-01
4.669999999999999929e+00 6.600777658656086233e-01 1.196792868623111739e+00 1.260414821959556120e+00 9.929634235884408078e-01
4.689999999999999503e+00 6.704943243530956387e-01 1.215544487752216352e+00 1.290282798383742380e+00 1.009252048830320492e+00
4.709999999999999964e+00 6.688896496170674277e-01 1.250057906227478366e+00 1.322741346147279451e+00 1.029609380518445860e+00
4.730000000000000426e+00 6.700699951642554719e-01 1.293107122691185884e+00 1.304902431767423598e+00 1.052190982243245365e+00
4.750000000000000000e+00 6.775698074034510743e-01 1.338183818410582981e+00 1.339838939533868123e+00 1.081984849146568672e+00
4.769999999999999574e+00 6.841546140540226695e-01 1.368710427636491422e+00 1.330085854852441463e+00 1.100428682258840718e+00
4.790000000000000036e+00 6.911124117944438261e-01 1.414342670651556055e+00 1.368770049819391543e+00 1.130573634516741199e+00
4.810000000000000497e+00 6.932681542035422639e-01 1.450274797129129878e+00 1.382375551686906068e+00 1.151852333802834139e+00
4.830000000000000071e+00 6.882145609071668169e-01 1.490900329598448204e+00 1.381764945670025835e+00 1.171894823816749254e+00
4.849999999999999645e+00 6.902058942263767927e-01 1.525762855934488904e+00 1.392265661917283293e+00 1.192313984660298587e+00
4.870000000000000107e+00 7.058575313635843118e-01 1.558568979305414937e+00 1.378474362048270674e+00 1.215232610927815315e+00
4.890000000000000568e+00 6.993319524464777226e-01 1.618690929780587373e+00 1.410255233964322841e+00 1.247530232070617195e+00
4.910000000000000142e+00 7.020798453065822953e-01 1.626390886989870443e+00 1.423711629823506630e+00 1.253708048385899110e+00
4.929999999999999716e+00 7.055113809428295024e-01 1.664642204253337310e+00 1.428572626368290521e+00 1.276133806367708123e+00
4.950000000000000178e+00 7.094404087548533688e-01 1.703374990113935006e+00 1.445772290491582623e+00 1.299869582731851159e+00
4.970000000000000639e+00 7.150976714519371447e-01 1.717813438525205516e+00 1.442222825468111758e+00 1.309653474223118064e+00
4.990000000000000213e+00 7.236744322331131185e-01 1.711736322829737533e+00 1.460013333668058300e+00 1.310917255413381444e+00
5.009999999999999787e+00 7.274961031602285022e-01 1.732712951028051895e+00 1.468878243555836738e+00 1.324397892077187722e+00
5.030000000000000249e+00 7.295286516323676862e-01 1.720863691958627983e+00 1.484509791065594886e+00 1.319840557569729844e+00
5.050000000000000711e+00 7.399667253756924135e-01 1.732218500084618862e+00 1.480454095764841771e+00 1.329770913775504049e+00
5.070000000000000284e+00 7.372072270768115221e-01 1.716674276005359268e+00 1.502630750035608420e+00 1.321803134037725203e+00
5.089999999999999858e+00 7.376392233871619242e-01 1.675055069131600849e+00 1.499814103776997198e+00 1.299190584243866908e+00
5.110000000000000320e+00 7.563475345143366724e-01 1.664733667504096237e+00 1.512758630315661490e+00 1.301746077076320285e+00
5.129999999999999893e+00 7.682148454021469064e-01 1.621002066445397238e+00 1.499851034673167938e+00 1.281724215212021178e+00
5.150000000000000355e+00 7.619155363262501979e-01 1.577647947626059866e+00 1.465070554512764911e+00 1.253341719189589476e+00
5.169999999999999929e+00 7.734806057055824136e-01 1.528674370133093596e+00 1.486543226475466106e+00 1.232742387457057776e+00
5.189999999999999503e+00 7.787450507668445265e-01 1.480345756590848438e+00 1.458718228575722975e+00 1.206629505251581191e+00
5.209999999999999964e+00 7.937808926880726146e-01 1.420178085350448205e+00 1.473465718070957831e+00 1.180835881019831612e+00
5.230000000000000426e+00 7.925150790259609668e-01 1.356880958362953749e+00 1.464159624599681297e+00 1.145350925075456550e+00
5.250000000000000000e+00 7.960628018329602984e-01 1.321994156689925148e+00 1.469283839994268703e+00 1.128151343791847783e+00
5.269999999999999574e+00 8.108585324609345335e-01 1.241521613433755666e+00 1.423491929337764583e+00 1.087047451984520130e+00
5.290000000000000036e+00 8.022478747410827227e-01 1.194164036075431756e+00 1.371350708591528855e+00 1.054391656529056753e+00
5.310000000000000497e+00 8.146402055247229379e-01 1.128735377798282036e+00 1.386586558859812301e+00 1.024751342885911409e+00
5.330000000000000071e+00 8.217999584567067251e-01 1.083240602120287610e+00 1.365567286031853067e+00 1.001383617706616214e+00
5.349999999999999645e+00 8.279892762587962585e-01 1.037784444092981095e+00 1.339024327149528792e+00 9.772772418931474636e-01
5.370000000000000107e+00 8.390998569300310850e-01 9.951612645756706677e-01 1.332752334664366600e+00 9.580234621593527455e-01
5.390000000000000568e+00 8.438816646845855862e-01 9.498560402043301210e-01 1.323679935737186453e+00 9.346645230746262190e-01
5.410000000000000142e+00 8.463300135274597347e-01 9.095871497859528976e-01 1.297806203865418784e+00 9.119679797887566552e-01
5.429999999999999716e+00 8.487757511792478615e-01 8.780467921059453840e-01 1.258429597994711990e+00 8.930705290515251749e-01
5.450000000000000178e+00 8.583431924450435346e-01 8.534817994535248697e-01 1.255356953419070942e+00 8.832392489077954822e-01
5.470000000000000639e+00 8.711319526101292121e-01 8.345493474494185548e-01 1.274483602990883480e+00 8.792539263715577480e-01
5.490000000000000213e+00 8.709639494637384516e-01 8.125380808846579539e-01 1.250016226903984062e+00 8.655473592519933312e-01
5.509999999999999787e+00 8.965239417793465782e-01 7.856850569378803772e-01 1.251563713716659754e+00 8.609998918646601940e-01
5.530000000000000249e+00 9.050845004469539878e-01 7.718170288043733063e-01 1.237642607752966084e+00 8.558303222229736162e-01
5.550000000000000711e+00 9.202339261380234614e-01 7.617113269227490102e-01 1.218932100424180431e+00 8.549266692155207403e-01
5.570000000000000284e+00 9.385130877771795666e-01 7.579094348951572746e-01 1.220893532604713450e+00 8.600917803188226074e-01
5.589999999999999858e+00 9.596147422398375593e-01 7.437054088029116938e-01 1.202399874623647724e+00 8.592886198957150334e-01
5.610000000000000320e+00 9.761205303666514732e-01 7.493021721664316903e-01 1.186142411680851660e+00 8.676023539588988420e-01
5.629999999999999893e+00 9.872888436525253386e-01 7.484387741579088260e-01 1.169352132402450062e+00 8.703026007841238032e-01
5.650000000000000355e+00 1.015614213592953785e+00 7.444752700131824774e-01 1.133740326692328937e+00 8.766720550566309278e-01
5.669999999999999929e+00 1.017057749844241687e+00 7.420203060080345914e-01 1.135668454154647122e+00 8.760336634163879976e-01
5.689999999999999503e+00 1.041345172704849276e+00 7.366081072486759806e-01 1.098991203507350134e+00 8.799763902029464901e-01
5.709999999999999964e+00 1.052694369223720283e+00 7.475939701839772189e-01 1.119405651936923540e+00 8.917571251323115344e-01
5.730000000000000426e+00 1.070532678722365016e+00 7.428392262460231654e-01 1.089362730561537873e+00 8.940145208593172077e-01
5.750000000000000000e+00 1.078584970906871554e+00 7.519121747523305199e-01 1.075974600503485146e+00 9.011337176478056987e-01
5.769999999999999574e+00 1.106241493292857703e+00 7.574517585945192977e-01 1.061250035340274289e+00 9.138491434285345161e-01
5.790000000000000036e+00 1.110692271245110163e+00 7.596046944533521028e-01 1.045316660280784404e+00 9.156392858705131310e-01
5.810000000000000497e+00 1.121914583882028138e+00 7.685936004577028635e-01 1.033903929786628373e+00 9.240798230782767408e-01
5.830000000000000071e+00 1.131418841475608783e+00 7.705318778189196305e-01 1.008071237092035721e+00 9.270276483878419072e-01
5.849999999999999645e+00 1.137784502538970566e+00 7.793124260479835641e-01 9.844099585488810256e-01 9.326212975976361230e-01
5.870000000000000107e+00 1.137293772793692925e+00 7.811398548725304591e-01 9.402386364377994799e-01 9.303591435955176348e-01
5.890000000000000568e+00 1.139773547263862374e+00 7.889764714028705272e-01 9.163542026650445260e-01 9.339173905918934926e-01
5.910000000000000142e+00 1.150794547648603006e+00 7.919849998207642017e-01 8.989483546294604333e-01 9.386189048230543230e-01
5.929999999999999716e+00 1.146726568166498872e+00 7.971769730133423382e-01 8.817560811033310353e-01 9.386656637016715932e-01
5.950000000000000178e+00 1.155509249731722310e+00 8.049301577550991293e-01 8.635553455749396257e-01 9.450183030689548458e-01
5.970000000000000639e+00 1.158118166517191794e+00 8.017812795596915842e-01 8.012457497374214643e-01 9.400004349169992501e-01
5.990000000000000213e+00 1.156017669429037609e+00 8.019175830187585952e-01 7.741631673628256438e-01 9.373811625670868120e-01
6.009999999999999787e+00 1.164464961011986377e+00 8.016667170032206746e-01 7.724195404708188439e-01 9.404015952228980124e-01
6.030000000000000249e+00 1.175810372899671163e+00 8.160766222902917644e-01 7.291443893204194726e-01 9.496218640662663635e-01
6.050000000000000711e+00 1.174397486604525476e+00 8.177863924366345350e-01 7.124513334052897662e-01 9.488437728321691411e-01
6.070000000000000284e+00 1.190838435612909363e+00 8.156945979754336440e-01 6.992054091989552411e-01 9.531689844153745650e-01
6.089999999999999858e+00 1.189585658559520365e+00 8.294543470855152423e-01 6.880868648927370712e-01 9.593785899936264627e-01
6.110000000000000320e+00 1.210619535711409123e+00 8.337916704614172225e-01 6.857235716866297848e-01 9.697293549210096453e-01
6.130000000000000782e+00 1.217131744754119893e+00 8.331741936446697139e-01 6.845248046812676401e-01 9.718378336352205826e-01
6.150000000000000355e+00 1.226802966265486683e+00 8.410821066069530394e-01 6.715667845522412804e-01 9.789827825538345296e-01
6.169999999999999929e+00 1.231571261249154059e+00 8.506576513394648043e-01 6.935531311025910917e-01 9.875538737623037466e-01
6.189999999999999503e+00 1.227589119110957139e+00 8.427005122704346318e-01 6.863929845247787043e-01 9.811942803985044259e-01
6.209999999999999964e+00 1.227247830895870750e+00 8.492242534494335304e-01 6.880902779317628060e-01 9.847197079162585132e-01
6.230000000000000426e+00 1.242044757719485748e+00 8.562670371856219154e-01 6.766664800452097950e-01 9.934903330967228552e-01
6.250000000000000000e+00 1.245325432548563871e+00 8.585923908024737372e-01 6.676689758292748689e-01 9.954010703017719397e-01
6.269999999999999574e+00 1.244190568915647610e+00 8.667179140005696336e-01 6.770105686408892653e-01 1.000017964319464880e+00
6.290000000000000036e+00 1.237822145546480845e+00 8.692484047130725200e-01 6.821928264776788708e-01 9.992796448081719962e-01
6.310000000000000497e+00 1.240158893186774414e+00 8.709999688460103862e-01 6.717892078450491411e-01 1.000415257348704845e+00
6.330000000000000071e+00 1.229000126110676883e+00 8.778276460659752978e-01 6.816341509336647508e-01 1.000473572687723189e+00
6.349999999999999645e+00 1.238825796291707082e+00 8.804154689763588060e-01 6.751244546226062848e-01 1.005238690686292680e+00
6.370000000000000107e+00 1.234187965323678027e+00 8.903365350788109422e-01 6.569846752623632602e-01 1.007564898623155569e+00
6.390000000000000568e+00 1.224828089751027527e+00 8.903812864964079088e-01 6.690561961073213659e-01 1.004794811507711216e+00
6.410000000000000142e+00 1.227860835024266795e+00 8.983052005029167342e-01 6.593940280598786785e-01 1.009601337032456803e+00
6.429999999999999716e+00 1.220053744028689380e+00 9.028217061184575787e-01 6.688668415894060137e-01 1.009680105723907317e+00
6.450000000000000178e+00 1.216029929567820966e+00 9.109752116635414509e-01 6.711882003559273002e-01 1.012704416591445389e+00
6.470000000000000639e+00 1.201624764259347167e+00 9.112397121777997544e-01 6.749747578695062256e-01 1.007521451580150051e+00
6.490000000000000213e+00 1.206307626767388230e+00 9.138085164567630869e-01 6.653044562150876029e-01 1.010061676965650079e+00
6.509999999999999787e+00 1.193091324605980219e+00 9.186196177784400341e-01 6.651391123291635621e-01 1.007533136389167083e+00
6.530000000000000249e+00 1.177775975587991741e+00 9.332606684514781481e-01 6.744605606592657399e-01 1.010182376531537418e+00
6.550000000000000711e+00 1.161174432687898106e+00 9.323477674866215148e-01 6.800194625372848467e-01 1.003631228047765278e+00
6.570000000000000284e+00 1.153212047505414839e+00 9.412528113133102892e-01 6.844216606293805905e-01 1.005679537768099152e+00
6.589999999999999858e+00 1.135158898292553564e+00 9.413573404020884050e-01 6.937262628333114023e-01 9.993770637950851743e-01
6.610000000000000320e+00 1.122051135737497152e+00 9.429058599524731132e-01 7.057928804253061905e-01 9.959685072962777275e-01
6.630000000000000782e+00 1.103662384602016600e+00 9.455135683890317777e-01 7.107540447399370853e-01 9.905929510963620288e-01
6.650000000000000355e+00 1.091385367450445010e+00 9.447513940111187392e-01 7.378612536005003664e-01 9.872959221325534607e-01
6.669999999999999929e+00 1.072949413281331532e+00 9.454362930436586154e-01 7.470224457692106190e-01 9.811499164341730417e-01
6.689999999999999503e+00 1.050412380119780664e+00 9.547736966603919129e-01 7.466418196088917547e-01 9.774462798404830455e-01
6.709999999999999964e+00 1.032824599074184224e+00 9.660474643314158616e-01 7.649050764076423814e-01 9.780067045965276096e-01
6.730000000000000426e+00 1.017552380616537633e+00 9.683759650814026676e-01 7.920261142894229334e-01 9.752256833517203294e-01
6.750000000000000000e+00 1.009108958632129127e+00 9.719349028858260686e-01 8.158257251290580436e-01 9.755315390622320004e-01
6.769999999999999574e+00 9.882179170719632699e-01 9.810297583831347756e-01 8.144165688249492829e-01 9.722635847159698530e-01
6.790000000000000036e+00 9.696611051501597967e-01 9.911167313189517269e-01 8.265455987172195540e-01 9.713785861970903879e-01
6.810000000000000497e+00 9.508933562696478825e-01 9.970243888715137892e-01 8.507578797607102672e-01 9.689818345747767125e-01
6.830000000000000071e+00 9.292509048541460759e-01 1.003148375157464134e+00 8.726092232350404210e-01 9.654233712705165837e-01
6.849999999999999645e+00 9.091356901933165258e-01 1.018345161780588759e+00 8.745954314062812651e-01 9.660031471103791567e-01
6.870000000000000107e+00 8.902408483009918161e-01 1.025875497108913015e+00 8.918057282263101015e-01 9.639520275703542529e-01
6.890000000000000568e+00 8.855345484198628991e-01 1.046254777374838962e+00 9.204091249659992480e-01 9.751686402776331697e-01
6.910000000000000142e+00 8.636615955679386447e-01 1.049713904354986793e+00 9.192600388943998890e-01 9.684794984838871468e-01
6.929999999999999716e+00 8.512015878574031857e-01 1.062170328948573106e+00 9.270252290981315646e-01 9.709431649442685774e-01
6.950000000000000178e+00 8.378740272298873526e-01 1.072662242205048688e+00 9.570205420003208285e-01 9.735459038167796342e-01
6.970000000000000639e+00 8.214567010575141159e-01 1.080112471970048782e+00 9.553625647600209048e-01 9.711040019070178442e-01
6.990000000000000213e+00 8.168815631525896404e-01 1.096037113967126553e+00 9.990222377044936097e-01 9.809983768960468531e-01
7.009999999999999787e+00 8.044924468127423456e-01 1.110783212752595173e+00 1.017850639285813985e+00 9.854993162967295994e-01
7.030000000000000249e+00 8.066045600815247019e-01 1.126452250572674618e+00 1.015224242287638079e+00 9.946395153686680146e-01
7.050000000000000711e+00 7.923505836842091865e-01 1.123760031078592680e+00 1.027504528825148089e+00 9.884998013379970860e-01
7.070000000000000284e+00 7.786598142903217168e-01 1.134494781555080767e+00 1.043083064587798425e+00 9.900935469377726283e-01
7.089999999999999858e+00 7.764191339168927675e-01 1.138982486154412666e+00 1.065403355796402218e+00 9.932074278072448026e-01
7.110000000000000320e+00 7.738629887414290032e-01 1.148720572329187561e+00 1.080364672260896608e+00 9.985376824571157162e-01
7.130000000000000782e+00 7.726128581522647698e-01 1.157809258190696911e+00 1.090505585801899269e+00 1.003687952822634566e+00
7.150000000000000355e+00 7.676635159529101582e-01 1.162703995626209963e+00 1.093179078859249698e+00 1.004609204067321793e+00
7.169999999999999929e+00 7.763652792503024092e-01 1.172724008155841879e+00 1.111431587627441875e+00 1.014688693439594225e+00
7.189999999999999503e+00 7.693071441974003166e-01 1.180800745198071322e+00 1.119190678854910859e+00 1.016871173030245323e+00
7.209999999999999964e+00 7.728672831543415001e-01 1.175679696006687980e+00 1.139170680503445388e+00 1.016859200054398782e+00
7.230000000000000426e+00 7.788846417011277001e-01 1.183186446972062766e+00 1.156690208192576064e+00 1.024482493322764975e+00
7.250000000000000000e+00 7.821399619912960954e-01 1.183677419668418329e+00 1.172609997113797764e+00 1.027116049385555341e+00
7.269999999999999574e+00 7.808414464730365490e-01 1.182339438223896533e+00 1.169056136787846922e+00 1.025639702525450003e+00
7.290000000000000036e+00 7.895391586017908025e-01 1.181185684389764345e+00 1.156903943326796469e+00 1.027545475509380024e+00
7.310000000000000497e+00 7.947756571559743133e-01 1.170227447753368288e+00 1.188288766104823146e+00 1.025807306032644917e+00
7.330000000000000071e+00 7.979972177188023874e-01 1.164946815105155187e+00 1.186879150667434102e+00 1.024093933495863640e+00
7.349999999999999645e+00 8.123243428272094446e-01 1.160197814729499122e+00 1.201750307067911860e+00 1.028107057896352483e+00
7.370000000000000107e+00 8.098618283938777695e-01 1.160754082633279172e+00 1.213876056247177315e+00 1.028294437371347847e+00
7.390000000000000568e+00 8.151029700291325675e-01 1.153704776131911247e+00 1.206645973118945392e+00 1.026001204003008205e+00
7.410000000000000142e+00 8.253086344804323460e-01 1.146321607109662688e+00 1.213138855320294862e+00 1.026404729383523229e+00
7.429999999999999716e+00 8.303869764415044985e-01 1.139527240209055936e+00 1.210344637855977012e+00 1.024494315524670185e+00
7.450000000000000178e+00 8.388976720757728156e-01 1.132295804557332808e+00 1.202897954156167071e+00 1.023355791965879558e+00
7.470000000000000639e+00 8.472162086448368212e-01 1.129512551723342195e+00 1.193074587879570769e+00 1.024391704904378031e+00
7.490000000000000213e+00 8.578008474870923994e-01 1.123444118093124722e+00 1.208367718524644419e+00 1.026266039808078290e+00
7.509999999999999787e+00 8.573579468757174249e-01 1.120720110137974679e+00 1.190640049789477350e+00 1.023386536612056252e+00
7.530000000000000249e+00 8.635961734979104021e-01 1.115872335965854001e+00 1.176244742427550838e+00 1.022177905167818146e+00
7.550000000000000711e+00 8.768462454672626416e-01 1.095060563470065196e+00 1.168274240515638329e+00 1.015472478464565897e+00
7.570000000000000284e+00 8.806907580629432797e-01 1.096146107869084396e+00 1.184294831774850065e+00 1.018664274655979751e+00
7.589999999999999858e+00 8.886457440140884678e-01 1.084225884176504451e+00 1.191199303992818814e+00 1.015761047349375223e+00
7.610000000000000320e+00 8.948857983776113967e-01 1.074765725151576978e+00 1.182825513871602174e+00 1.012467807644405138e+00
7.630000000000000782e+00 8.971425366737407758e-01 1.068582759254656178e+00 1.168536100963925461e+00 1.008997183038800483e+00
7.650000000000000355e+00 9.114308025377118039e-01 1.055373767556152975e+00 1.172246776883509201e+00 1.007630371141651660e+00
7.669999999999999929e+00 9.184343404780624942e-01 1.049820613243508838e+00 1.154292025751657347e+00 1.006089039893708126e+00
7.689999999999999503e+00 9.296328622040609391e-01 1.033477368744984970e+00 1.162160358607184030e+00 1.002110960332523559e+00
7.709999999999999964e+00 9.337228112147551995e-01 1.028904351297020181e+00 1.156808908386153245e+00 1.000845128454792121e+00
7.730000000000000426e+00 9.321611019257878272e-01 1.016142957783968681e+00 1.129553878064753158e+00 9.914239587682537325e-01
7.750000000000000000e+00 9.486060815598621465e-01 1.009412923760147018e+00 1.147495991460589115e+00 9.953967612271877874e-01
7.769999999999999574e+00 9.506154632876736565e-01 9.968830194550918344e-01 1.163919068934136991e+00 9.905159784999488792e-01
7.790000000000000036e+00 9.650223695218799191e-01 9.842084933235917266e-01 1.141813679934231995e+00 9.876948055290407646e-01
7.810000000000000497e+00 9.683445104568617623e-01 9.727117544028632823e-01 1.141687361285535829e+00 9.827362646761252929e-01
7.830000000000000071e+00 9.763035145995455633e-01 9.625377000150882045e-01 1.143388288670874164e+00 9.804212800818251639e-01
7.849999999999999645e+00 9.743785590862698021e-01 9.554980723151313970e-01 1.141825044473099515e+00 9.757459143309968885e-01
7.870000000000000107e+00 9.872390420162546754e-01 9.381336705060070447e-01 1.122737711070315836e+00 9.699890723225531586e-01
7.890000000000000568e+00 9.920383800237604355e-01 9.357564853146803641e-01 1.107668212971784971e+00 9.695160790402096440e-01
7.910000000000000142e+00 9.957420798154527075e-01 9.274228330205223081e-01 1.102126991200064632e+00 9.660465012693528752e-01
7.929999999999999716e+00 1.004265343634912266e+00 9.203753186748311332e-01 1.095888506022491882e+00 9.650964519020132082e-01
7.950000000000000178e+00 1.007359495262923454e+00 9.140171424283133339e-01 1.092534884605744550e+00 9.626140897773917127e-01
7.970000000000000639e+00 1.010619009494802878e+00 9.093441596220865897e-01 1.071799365784009694e+00 9.599048764000071010e-01
7.990000000000000213e+00 1.022490658726644686e+00 9.124798723601310613e-01 1.066440377349495039e+00 9.658409399486573843e-01
8.009999999999999787e+00 1.021710984273128009e+00 9.079029892530724455e-01 1.058896799216037410e+00 9.625315987456286582e-01
8.030000000000001137e+00 1.027142518228549184e+00 8.993578037379932333e-01 1.049046998444374212e+00 9.593188065865496661e-01
8.050000000000000711e+00 1.034748574050319281e+00 9.019633959071079454e-01 1.036464575002309818e+00 9.628112097566783323e-01
8.070000000000000284e+00 1.051938324296120442e+00 8.917385906334936996e-01 1.024962279421495870e+00 9.631344683075891977e-01
8.089999999999999858e+00 1.048404609906488538e+00 8.934592234585991832e-01 9.998161712102273668e-01 9.609531599881020458e-01
8.109999999999999432e+00 1.054355810883711664e+00 8.945085809658543941e-01 9.992312905970972547e-01 9.637910601496119112e-01
8.130000000000000782e+00 1.060436717272428053e+00 8.917576983461052986e-01 9.864364093043039849e-01 9.637702699812240592e-01
8.150000000000000355e+00 1.069356328250092636e+00 8.851124997064889754e-01 9.701067877367416381e-01 9.624924678050654769e-01
8.169999999999999929e+00 1.075366239105633781e+00 8.929060684027773087e-01 9.559639851242878184e-01 9.680726354088391439e-01
8.189999999999999503e+00 1.082071821122949640e+00 8.910371890546289197e-01 9.555072018587231764e-01 9.696285220810059169e-01
8.210000000000000853e+00 1.092651435931446091e+00 8.820966707250821326e-01 9.389890558273279453e-01 9.677361515663884806e-01
8.230000000000000426e+00 1.093130225660049026e+00 8.889516666815046042e-01 9.255604596144714202e-01 9.707104940469712950e-01
8.250000000000000000e+00 1.100285276749318530e+00 8.879510189249198993e-01 9.275160299292364297e-01 9.730792248400896849e-01
8.269999999999999574e+00 1.104324984035570223e+00 8.902742765171773875e-01 9.152211760499598947e-01 9.750546428670450183e-01
8.289999999999999147e+00 1.112056267717527636e+00 8.919610433632007007e-01 9.161718802990884702e-01 9.790355930845811017e-01
8.310000000000000497e+00 1.118450632520283428e+00 8.987886635735840013e-01 9.090753666436849345e-01 9.847294321801649541e-01
8.330000000000000071e+00 1.118252890011045997e+00 8.961044302615708279e-01 9.042369176171369816e-01 9.828605390402794795e-01
8.349999999999999645e+00 1.116187445054294791e+00 9.014339280503318452e-01 9.045761399047377305e-01 9.849747584301875580e-01
8.370000000000000995e+00 1.115905773978804305e+00 9.021773319651152923e-01 9.045701239224819279e-01 9.852684656543843067e-01
8.390000000000000568e+00 1.122546089530072067e+00 9.086564907909118194e-01 8.937079149654554300e-01 9.906074756964223793e-01
8.410000000000000142e+00 1.121038324710679213e+00 9.105935772931196270e-01 8.906825192886815845e-01 9.908638200396949758e-01
8.429999999999999716e+00 1.123233977536305384e+00 9.187495285339531970e-01 8.822106763308602551e-01 9.955540279033967543e-01
8.449999999999999289e+00 1.121619068809236897e+00 9.204026580337999475e-01 8.893828116547991547e-01 9.963219405387757632e-01
8.470000000000000639e+00 1.123037541742857082e+00 9.261595267822713140e-01 8.798203183256257942e-01 9.993330968613658438e-01
8.490000000000000213e+00 1.129599559938026410e+00 9.205577293331775879e-01 8.792720541363395759e-01 9.988012552778159359e-01
8.509999999999999787e+00 1.122806617582156052e+00 9.320606977345001765e-01 8.844945368978054390e-01 1.002769963616482851e+00
8.530000000000001137e+00 1.123466924184971294e+00 9.324967079647857870e-01 8.782075160627262900e-01 1.002826736704354404e+00
8.550000000000000711e+00 1.123541172392874321e+00 9.364375622832549206e-01 8.749664999884128047e-01 1.004769289555276890e+00
8.570000000000000284e+00 1.126913119531473884e+00 9.427721147788350464e-01 8.799718629278706628e-01 1.009862187929609911e+00
8.589999999999999858e+00 1.130556421049622395e+00 9.472606384058348539e-01 8.817721525588122500e-01 1.013836333920910437e+00
8.609999999999999432e+00 1.124123627442197515e+00 9.500293758166977742e-01 8.787102864966065408e-01 1.012630569636849831e+00
8.630000000000000782e+00 1.123966913813166268e+00 9.531188619306092402e-01 8.735279381324547732e-01 1.013886875428933187e+00
8.650000000000000355e+00 1.122513068145039261e+00 9.561141949086666703e-01 8.845769868586365048e-01 1.015714506896720160e+00
8.669999999999999929e+00 1.121811375108312969e+00 9.542142085218258130e-01 8.814279546976567792e-01 1.014192825088346517e+00
8.690000000000001279e+00 1.122082278995122140e+00 9.583436301426588866e-01 8.765402407428107834e-01 1.016199802264971863e+00
8.710000000000000853e+00 1.121966949923277390e+00 9.587934358447585126e-01 8.719943586701893734e-01 1.016083873393669457e+00
8.730000000000000426e+00 1.122374444355660694e+00 9.604921537938903020e-01 8.906955921135951693e-01 1.018460781439133100e+00
8.750000000000000000e+00 1.116718343608496200e+00 9.658614318336091742e-01 8.887962900948934708e-01 1.019048189174830199e+00
8.769999999999999574e+00 1.110735258418602323e+00 9.714415366624786774e-01 8.919977199862324513e-01 1.019976886353233025e+00
8.789999999999999147e+00 1.114074842035690738e+00 9.714832294904675036e-01 8.935282789139963322e-01 1.021401395829755421e+00
8.810000000000000497e+00 1.110690282811462204e+00 9.758019613703136086e-01 8.994408015944191925e-01 1.022841837224276018e+00
8.830000000000000071e+00 1.105174941932458132e+00 9.788050693876366726e-01 8.972441889605359266e-01 1.022179228417242403e+00
8.849999999999999645e+00 1.096593599712027967e+00 9.788679507907999122e-01 8.952701315136430971e-01 1.018746941774147041e+00
8.870000000000000995e+00 1.094565156882844281e+00 9.940246012912427043e-01 9.243149357535911381e-01 1.028199078210601414e+00
8.890000000000000568e+00 1.086138674939276738e+00 9.926651641328165798e-01 9.256208632454598906e-01 1.024282526724042519e+00
8.910000000000000142e+00 1.082647925881559559e+00 9.938584820948047627e-01 9.372753340823604118e-01 1.024383971152727391e+00
8.929999999999999716e+00 1.075212669760370110e+00 1.002492570107968106e+00 9.491908599735088270e-01 1.027010840279495518e+00
8.949999999999999289e+00 1.066962749829621693e+00 1.011215761735425378e+00 9.508378679214545270e-01 1.028657824889563033e+00
8.970000000000000639e+00 1.058043353908186379e+00 1.014694363154410306e+00 9.636409479197706185e-01 1.027972768302462425e+00
8.990000000000000213e+00 1.052447630376674770e+00 1.016150313615552081e+00 9.608366939855188527e-01 1.026397258960835002e+00
9.009999999999999787e+00 1.043865265061393544e+00 1.021508771552219752e+00 9.597651863691338825e-01 1.025900834371183956e+00
9.030000000000001137e+00 1.038177790205988327e+00 1.022606649935277945e+00 9.728604187959105642e-01 1.025198094630598744e+00
9.050000000000000711e+00 1.029906078242918133e+00 1.027565520778048747e+00 9.886676848142670337e-01 1.025775958194338200e+00
9.070000000000000284e+00 1.028274295154956164e+00 1.031653657182119987e+00 9.888315920916418422e-01 1.027372647416675555e+00
9.089999999999999858e+00 1.013369634602747427e+00 1.038367424697160146e+00 1.000915934435181454e+00 1.026071077094949047e+00
9.109999999999999432e+00 1.012414777007949462e+00 1.035713045933356335e+00 1.013204718314862252e+00 1.025112454714661725e+00
9.130000000000000782e+00 1.002906779774936696e+00 1.031558699212217878e+00 1.021473781078108933e+00 1.019742529058276892e+00
9.150000000000000355e+00 9.921042885492686869e-01 1.040246983991254481e+00 1.019907512908908354e+00 1.020157340528203171e+00
9.169999999999999929e+00 9.834785878445159168e-01 1.042306703464817463e+00 1.034530062782247795e+00 1.018942459852054228e+00
9.190000000000001279e+00 9.810990026559112120e-01 1.043906318025038082e+00 1.039111266413627943e+00 1.019204954144495634e+00
9.210000000000000853e+00 9.737413078018762880e-01 1.045041974441014654e+00 1.037733851776437621e+00 1.016870958750681009e+00
9.230000000000000426e+00 9.640028666799846935e-01 1.054242979821363058e+00 1.036787206640302106e+00 1.018019816938728672e+00
9.250000000000000000e+00 9.568708588744049282e-01 1.053597663345957614e+00 1.053064225639556817e+00 1.016031323548451715e+00
