# angle(deg)  P(Si-O-Si)  P(O-Si-O)   [1 deg bin, normalized]
6.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.600000000000000000e+01 0.000000000000000000e+00 1.531571821528998794e-06
7.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.800000000000000000e+01 0.000000000000000000e+00 6.126287286115995176e-06
7.900000000000000000e+01 0.000000000000000000e+00 4.594715464586995959e-06
8.000000000000000000e+01 0.000000000000000000e+00 1.531571821528998709e-05
8.100000000000000000e+01 0.000000000000000000e+00 1.837886185834798383e-05
8.200000000000000000e+01 4.608953352783116289e-06 4.135243918128296786e-05
8.300000000000000000e+01 4.608953352783116289e-06 7.811016289797894231e-05
8.400000000000000000e+01 3.226267346948181233e-05 7.657859107644993547e-05
8.500000000000000000e+01 1.013969737612285685e-04 8.729959382715292914e-05
8.600000000000000000e+01 1.013969737612285685e-04 1.225257457223198967e-04
8.700000000000000000e+01 1.797491807585415336e-04 1.332467484730229040e-04
8.800000000000000000e+01 1.981849941696740055e-04 1.730676158327768650e-04
8.900000000000000000e+01 2.212297609335895819e-04 1.669413285466608647e-04
9.000000000000000000e+01 1.751402274057584291e-04 2.006359086202988526e-04
9.100000000000000000e+01 1.935760408168909011e-04 1.883833340480668521e-04
9.200000000000000000e+01 1.290506938779272493e-04 2.557724941953427736e-04
9.300000000000000000e+01 1.843581341113246515e-05 3.553246625947277439e-04
9.400000000000000000e+01 2.765372011669869773e-05 6.846126042234624122e-04
9.500000000000000000e+01 4.608953352783116289e-06 1.269673040047539963e-03
9.600000000000000000e+01 0.000000000000000000e+00 2.306547163222672295e-03
9.700000000000000000e+01 0.000000000000000000e+00 3.959113158652462043e-03
9.800000000000000000e+01 0.000000000000000000e+00 6.565848398894817348e-03
9.900000000000000000e+01 0.000000000000000000e+00 1.027225220699499487e-02
1.000000000000000000e+02 0.000000000000000000e+00 1.543518081736925014e-02
1.010000000000000000e+02 0.000000000000000000e+00 2.208832881009122062e-02
1.020000000000000000e+02 9.217906705566232577e-06 2.941689997610747939e-02
1.030000000000000000e+02 1.382686005834934887e-05 3.843020014580563609e-02
1.040000000000000000e+02 2.304476676391558314e-05 4.714790695394870113e-02
1.050000000000000000e+02 1.843581341113246515e-05 5.652572121717075460e-02
1.060000000000000000e+02 8.296116035009609658e-05 6.470431474413561312e-02
1.070000000000000000e+02 1.060059271140116729e-04 7.030833603911021412e-02
1.080000000000000000e+02 1.935760408168909011e-04 7.376662521212269674e-02
1.090000000000000000e+02 3.410625481059505952e-04 7.550495922955810513e-02
