# angle(deg)  O-Si-O_LES  O-Si-O_HES  Si-O-Si_LES  Si-O-Si_HES   [Dechant JPCC2026 Fig.4, colour-digitized, area-normalised]
1.020000000000000000e+02 3.557872110432572232e-02 3.360869624723308857e-02 0.000000000000000000e+00 2.439381372883836453e-04
1.030000000000000000e+02 4.062012710679825667e-02 4.130343564389155064e-02 0.000000000000000000e+00 3.415133922037363878e-04
1.040000000000000000e+02 4.779551088111223811e-02 4.646286005561998944e-02 0.000000000000000000e+00 5.095596645579560059e-04
1.050000000000000000e+02 5.204482906434233780e-02 5.262239028628862975e-02 0.000000000000000000e+00 8.402313617710979819e-04
1.060000000000000000e+02 5.574434511421591520e-02 5.735052740894143464e-02 0.000000000000000000e+00 1.561204078645651036e-03
1.070000000000000000e+02 5.820447669398075285e-02 6.006242983653477252e-02 3.929062024049226245e-04 2.390593745426160353e-03
1.080000000000000000e+02 5.931339964092018080e-02 6.120273740579359328e-02 8.813841837732033909e-04 3.263350192169042329e-03
1.090000000000000000e+02 5.949045456522144421e-02 6.104384208876573181e-02 1.550386636516717974e-03 4.179473418874303688e-03
1.100000000000000000e+02 5.689054278206095300e-02 5.935207430158665615e-02 2.415842190462694737e-03 5.176909358009026442e-03
1.110000000000000000e+02 5.326557617399835937e-02 5.651999894514871114e-02 3.881276134567550155e-03 6.114715974695486382e-03
1.120000000000000000e+02 4.934241179869162941e-02 5.260369671957945692e-02 4.794517577995201923e-03 6.879055471532420987e-03
1.130000000000000000e+02 4.510241229568792004e-02 4.819201497621742464e-02 6.806834479501492653e-03 7.551240560949299026e-03
1.140000000000000000e+02 4.084377543223144391e-02 4.353998737516619200e-02 8.744817775147390934e-03 8.120429547955528363e-03
1.150000000000000000e+02 3.690197369647194719e-02 3.589164808158940706e-02 1.035360938769727332e-02 8.619147517522889740e-03
1.160000000000000000e+02 3.264333683301547107e-02 3.325585517559768306e-02 1.102792138371653033e-02 8.781772942381811664e-03
1.170000000000000000e+02 2.662346940677282059e-02 2.886909818784787196e-02 1.227566405351594725e-02 9.058236164641977894e-03
1.180000000000000000e+02 2.479700808240200074e-02 2.399007727675681739e-02 1.275883249160848602e-02 9.903888373908374329e-03
1.190000000000000000e+02 2.127454695682969021e-02 1.938923444169494623e-02 1.336412042504309811e-02 1.090132431304309535e-02
1.200000000000000000e+02 1.742593202333401342e-02 1.620109114793967173e-02 1.393755109882324934e-02 1.179034330227187247e-02
1.210000000000000000e+02 1.459305323451391689e-02 1.301072242957616691e-02 1.495698340776573099e-02 1.294498381877021327e-02
1.220000000000000000e+02 1.155516348071343631e-02 1.004779210617411621e-02 1.714451523737154162e-02 1.509706027440330112e-02
1.230000000000000000e+02 9.188218703212472360e-03 7.972806201457231789e-03 1.940638067283770654e-02 1.770990876713665271e-02
1.240000000000000000e+02 7.576087024048410411e-03 6.561441914915565506e-03 2.153550752641032046e-02 1.956383861052836404e-02
1.250000000000000000e+02 5.296116595327011664e-03 5.795005679839958408e-03 2.272484522017657882e-02 2.127682641904234465e-02
1.260000000000000000e+02 4.062944578702459841e-03 4.598617410453647789e-03 2.603269068096399075e-02 2.340721948469424649e-02
1.270000000000000000e+02 3.360316089633281177e-03 3.420922707776487878e-03 2.814588890470937077e-02 2.549966661787904376e-02
1.280000000000000000e+02 2.417265650723437846e-03 2.944236756692880912e-03 2.897948719900088344e-02 2.686029933919869064e-02
1.290000000000000000e+02 1.826461324370833505e-03 2.402123322127207219e-03 2.992458590208300906e-02 2.778726426089454804e-02
1.300000000000000000e+02 1.258021830561539692e-03 1.822622754143211942e-03 3.074225556654729130e-02 2.829682392545250502e-02
1.310000000000000000e+02 8.293625401479770651e-04 1.112267219195088412e-03 3.068208074275554503e-02 2.854618291023618484e-02
