# r(A)  g_SiO  g_OO  g_SiSi   [Dechant JPCC2026 LES, colour-digitized, offset=0 below 1st peak, scale set by 1st-shell CN = 4/6/4]
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.020000000000000018e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000036e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.060000000000000053e+00 0.000000000000000000e+00 6.712629990213467117e-03 0.000000000000000000e+00
1.080000000000000071e+00 3.920477050945080089e-03 6.712629990213467117e-03 0.000000000000000000e+00
1.100000000000000089e+00 1.698873388742806051e-02 6.712629990213467117e-03 2.030285710471038934e-03
1.120000000000000107e+00 0.000000000000000000e+00 6.712629990213467117e-03 2.030285710471038934e-03
1.140000000000000124e+00 0.000000000000000000e+00 6.712629990213467117e-03 2.030285710471038934e-03
1.160000000000000142e+00 1.698873388742806051e-02 5.050801952654895670e-03 2.030285710471038934e-03
1.180000000000000160e+00 1.698873388742806051e-02 3.315657972262679720e-03 2.030285710471038934e-03
1.200000000000000178e+00 1.698873388742806051e-02 1.580513991870637026e-03 0.000000000000000000e+00
1.220000000000000195e+00 1.698873388742806051e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.240000000000000213e+00 1.698873388742806051e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000231e+00 1.698873388742806051e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000249e+00 1.698873388742806051e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00 6.712629990213467117e-03 0.000000000000000000e+00
1.320000000000000284e+00 8.276562663106485848e-03 6.712629990213467117e-03 1.344903646765848500e-03
1.340000000000000302e+00 1.698873388742806051e-02 5.001924657432176013e-03 2.030285710471038934e-03
1.360000000000000320e+00 0.000000000000000000e+00 1.336127515759470610e-03 2.030285710471038934e-03
1.380000000000000338e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030285710471038934e-03
1.400000000000000355e+00 3.876916194823462614e-02 0.000000000000000000e+00 2.030285710471038934e-03
1.420000000000000373e+00 1.008433819215295568e-01 0.000000000000000000e+00 2.030285710471038934e-03
1.440000000000000391e+00 1.629176018948243487e-01 0.000000000000000000e+00 2.030285710471038934e-03
1.460000000000000409e+00 2.249918218681191129e-01 0.000000000000000000e+00 2.030285710471038934e-03
1.480000000000000426e+00 2.870660418414140436e-01 0.000000000000000000e+00 2.030285710471038934e-03
1.500000000000000444e+00 3.491402618147088077e-01 0.000000000000000000e+00 2.030285710471038934e-03
1.520000000000000462e+00 4.199266530123333951e-01 0.000000000000000000e+00 2.030285710471038934e-03
1.540000000000000480e+00 6.475321262477398143e-01 0.000000000000000000e+00 2.030285710471038934e-03
1.560000000000000497e+00 7.880158872399363190e-01 0.000000000000000000e+00 2.030285710471038934e-03
1.580000000000000515e+00 4.826107249713319725e+00 4.513151705208975385e-03 2.030285710471038934e-03
1.600000000000000533e+00 9.132097877334487634e+00 1.824900467982671672e-03 2.030285710471038934e-03
1.620000000000000551e+00 1.232510863104857535e+01 6.468243514101432688e-03 2.030285710471038934e-03
1.640000000000000568e+00 1.806860751068288806e+01 0.000000000000000000e+00 2.030285710471038934e-03
1.660000000000000586e+00 1.623469546796271246e+01 5.545005715458128925e-03 2.030285710471038934e-03
1.680000000000000604e+00 8.517889806019526944e+00 3.617067959466874292e-03 2.030285710471038934e-03
1.700000000000000622e+00 5.511101712225465299e+00 1.689130203475792697e-03 2.030285710471038934e-03
1.720000000000000639e+00 3.366818569639192127e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.740000000000000657e+00 2.270174016777724901e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.760000000000000675e+00 6.638674472933399073e-01 0.000000000000000000e+00 2.030285710471038934e-03
1.780000000000000693e+00 5.798766715838574726e-01 0.000000000000000000e+00 2.030285710471038934e-03
1.800000000000000711e+00 4.634875091339299424e-01 6.712629990213467117e-03 2.030285710471038934e-03
1.820000000000000728e+00 3.470983466840023013e-01 6.712629990213467117e-03 2.030285710471038934e-03
1.840000000000000746e+00 2.307091842340746601e-01 6.712629990213467117e-03 2.030285710471038934e-03
1.860000000000000764e+00 1.143200217841470051e-01 6.712629990213467117e-03 2.030285710471038934e-03
1.880000000000000782e+00 0.000000000000000000e+00 6.712629990213467117e-03 2.030285710471038934e-03
1.900000000000000799e+00 1.698873388742806051e-02 0.000000000000000000e+00 2.030285710471038934e-03
1.920000000000000817e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030285710471038934e-03
1.940000000000000835e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030285710471038934e-03
1.960000000000000853e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030285710471038934e-03
1.980000000000000870e+00 9.365584066149158782e-03 0.000000000000000000e+00 2.030285710471038934e-03
2.000000000000000888e+00 1.698873388742806051e-02 0.000000000000000000e+00 2.030285710471038934e-03
2.020000000000000906e+00 1.698873388742806051e-02 0.000000000000000000e+00 2.030285710471038934e-03
2.040000000000000924e+00 1.698873388742806051e-02 0.000000000000000000e+00 2.030285710471038934e-03
2.060000000000000941e+00 1.698873388742806051e-02 6.712629990213467117e-03 2.030285710471038934e-03
2.080000000000000959e+00 1.698873388742806051e-02 0.000000000000000000e+00 2.030285710471038934e-03
2.100000000000000977e+00 1.698873388742806051e-02 0.000000000000000000e+00 2.030285710471038934e-03
2.120000000000000995e+00 1.698873388742806051e-02 0.000000000000000000e+00 2.030285710471038934e-03
2.140000000000001013e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030285710471038934e-03
2.160000000000001030e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030285710471038934e-03
2.180000000000001048e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030285710471038934e-03
2.200000000000001066e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030285710471038934e-03
2.220000000000001084e+00 0.000000000000000000e+00 7.658924048321422064e-04 2.030285710471038934e-03
2.240000000000001101e+00 1.698873388742806051e-02 2.693830160823397057e-03 0.000000000000000000e+00
2.260000000000001119e+00 1.698873388742806051e-02 4.621767916814651690e-03 0.000000000000000000e+00
2.280000000000001137e+00 1.698873388742806051e-02 6.549705672805906757e-03 0.000000000000000000e+00
2.300000000000001155e+00 1.698873388742806051e-02 1.037842713188790941e-02 0.000000000000000000e+00
2.320000000000001172e+00 1.698873388742806051e-02 2.772986693580885634e-02 0.000000000000000000e+00
2.340000000000001190e+00 1.698873388742806051e-02 5.730063054530792205e-02 0.000000000000000000e+00
2.360000000000001208e+00 1.698873388742806051e-02 1.362374623293522158e-01 6.933147264798188711e-05
2.380000000000001226e+00 1.698873388742806051e-02 3.097518603685620042e-01 2.030285710471038934e-03
2.400000000000001243e+00 0.000000000000000000e+00 4.343889631854475630e-01 2.030285710471038934e-03
2.420000000000001261e+00 1.698873388742806051e-02 4.544286542265973949e-01 2.030285710471038934e-03
2.440000000000001279e+00 1.698873388742806051e-02 5.986166751324528690e-01 2.030285710471038934e-03
2.460000000000001297e+00 1.698873388742806051e-02 1.168770323900732322e+00 2.030285710471038934e-03
2.480000000000001315e+00 1.698873388742806051e-02 1.396294133160589590e+00 2.030285710471038934e-03
2.500000000000001332e+00 0.000000000000000000e+00 1.998462410299488123e+00 2.030285710471038934e-03
2.520000000000001350e+00 0.000000000000000000e+00 2.623114243240648680e+00 2.030285710471038934e-03
2.540000000000001368e+00 0.000000000000000000e+00 3.231392182282319059e+00 5.428638443009462834e-03
2.560000000000001386e+00 0.000000000000000000e+00 3.866552633696273666e+00 9.626603583203562770e-03
2.580000000000001403e+00 4.114080855935925863e-04 4.390028465527201718e+00 1.382456872339766357e-02
2.600000000000001421e+00 7.308543638181815363e-03 4.672050458959977171e+00 1.802253386359176437e-02
2.620000000000001439e+00 1.420567919077019188e-02 5.249291315535451474e+00 2.222049900378605600e-02
2.640000000000001457e+00 5.401546159080202608e-02 5.300123702566660100e+00 2.641846414398015680e-02
