# angle(deg)  P_LES  P_HES   [Dechant JPCC 2026 Fig.4b, 색분리 digitize, 면적규격화]
1.000000000000000000e+02 0.000000000000000000e+00 3.273004362301126747e-04
1.010000000000000000e+02 0.000000000000000000e+00 2.454753271725844789e-04
1.020000000000000000e+02 0.000000000000000000e+00 2.454753271725844789e-04
1.030000000000000000e+02 0.000000000000000000e+00 3.630989214427821142e-04
1.040000000000000000e+02 0.000000000000000000e+00 5.318632088739347905e-04
1.050000000000000000e+02 0.000000000000000000e+00 8.642777144201419610e-04
1.060000000000000000e+02 0.000000000000000000e+00 1.626274042518374924e-03
1.070000000000000000e+02 4.269388131316158297e-04 2.459867341041946549e-03
1.080000000000000000e+02 9.134504839094970043e-04 3.354829471358658412e-03
1.090000000000000000e+02 1.625015172462187163e-03 4.275361948255848067e-03
1.100000000000000000e+02 2.442487163497133063e-03 5.277719534210576109e-03
1.110000000000000000e+02 4.008756879113692037e-03 6.203366080423857766e-03
1.120000000000000000e+02 4.845259088563409408e-03 6.955134269889894257e-03
1.130000000000000000e+02 6.920380296575241209e-03 7.619963280982315103e-03
1.140000000000000000e+02 8.767138883609615005e-03 8.213195321649392408e-03
1.150000000000000000e+02 1.037064163525508453e-02 8.704145975994559414e-03
1.160000000000000000e+02 1.110040914142192657e-02 8.837111778213042543e-03
1.170000000000000000e+02 1.225711546072034974e-02 9.159298145127062890e-03
1.180000000000000000e+02 1.273866272669437437e-02 1.002357585954720236e-02
1.190000000000000000e+02 1.336914213678408285e-02 1.102593344550193213e-02
1.200000000000000000e+02 1.394004868922751883e-02 1.190555336787035325e-02
1.210000000000000000e+02 1.513647024695681000e-02 1.313293000373327510e-02
1.220000000000000000e+02 1.737541681349590028e-02 1.532175167102217857e-02
1.230000000000000000e+02 1.959947016562333874e-02 1.793504109154697365e-02
1.240000000000000000e+02 2.170437780245824261e-02 1.976076383739305831e-02
1.250000000000000000e+02 2.355858299669843364e-02 2.149443333554943575e-02
1.260000000000000000e+02 2.622198617396719056e-02 2.364745651762565834e-02
1.270000000000000000e+02 2.826732095315581325e-02 2.573911086790871272e-02
1.280000000000000000e+02 2.891269357765706774e-02 2.708411109804182218e-02
1.290000000000000000e+02 2.988571691921284440e-02 2.799441543630682219e-02
1.300000000000000000e+02 3.068002168782978101e-02 2.849559422928417754e-02
1.310000000000000000e+02 3.058735279815780889e-02 2.873595548714066861e-02
1.320000000000000000e+02 2.962756786941228918e-02 2.878198211098553089e-02
1.330000000000000000e+02 2.740847892208870401e-02 2.834217214980132293e-02
1.340000000000000000e+02 2.580497617044324662e-02 2.755460547512261424e-02
1.350000000000000000e+02 2.408729210830906284e-02 2.600504247234564775e-02
1.360000000000000000e+02 2.259797066715228328e-02 2.426114483555708370e-02
1.370000000000000000e+02 2.159516089677339032e-02 2.288034612021129857e-02
1.380000000000000000e+02 2.115035022634789708e-02 2.172456645477370552e-02
1.390000000000000000e+02 2.075617648492173242e-02 2.080403397787651890e-02
1.400000000000000000e+02 2.021505636130143183e-02 1.986304522371495213e-02
1.410000000000000000e+02 1.966400742807342811e-02 1.879931880596708363e-02
1.420000000000000000e+02 1.907324325641456680e-02 1.786855819043770693e-02
1.430000000000000000e+02 1.875552134896778592e-02 1.695313978285661535e-02
1.440000000000000000e+02 1.856025476001612121e-02 1.603772137527552030e-02
1.450000000000000000e+02 1.847916948155313779e-02 1.529106725512557885e-02
1.460000000000000000e+02 1.850730110877499279e-02 1.487171357120574931e-02
1.470000000000000000e+02 1.839808420309015438e-02 1.443701767933761558e-02
1.480000000000000000e+02 1.775933078499400755e-02 1.360342438081405328e-02
1.490000000000000000e+02 1.700308645320663600e-02 1.287722653792849545e-02
1.500000000000000000e+02 1.629317656625520194e-02 1.260106679485933738e-02
1.510000000000000000e+02 1.521590072381849047e-02 1.240161809153160835e-02
1.520000000000000000e+02 1.497264488842954891e-02 1.194646592239910488e-02
1.530000000000000000e+02 1.464002976657119252e-02 1.149131375326661007e-02
1.540000000000000000e+02 1.391026226040435916e-02 1.137369015899641553e-02
1.550000000000000000e+02 1.325992523109923577e-02 1.131743539651935970e-02
1.560000000000000000e+02 1.273369832189051414e-02 1.129186504993888625e-02
1.570000000000000000e+02 1.202378843493911303e-02 1.129186504993888625e-02
1.580000000000000000e+02 1.152734795455351985e-02 1.129186504993888625e-02
1.590000000000000000e+02 1.042855969130006624e-02 1.145040119873784977e-02
1.600000000000000000e+02 9.769948653988514906e-03 1.186464081334158427e-02
1.610000000000000000e+02 9.348967126621527193e-03 1.227376635862922546e-02
1.620000000000000000e+02 8.975643885371562686e-03 1.192600964513473513e-02
1.630000000000000000e+02 8.801889717236600214e-03 1.144017306010565449e-02
1.640000000000000000e+02 8.513954238612951239e-03 1.112821483182383116e-02
1.650000000000000000e+02 7.723372773598900266e-03 1.077534404901324058e-02
1.660000000000000000e+02 7.406891967353074896e-03 1.026905118671977112e-02
1.670000000000000000e+02 7.011394384645880905e-03 9.701389492633178541e-03
1.680000000000000000e+02 6.605967992330980323e-03 9.409887541615731890e-03
1.690000000000000000e+02 6.230328028839218595e-03 9.164412214443154459e-03
1.700000000000000000e+02 5.699136714826631527e-03 8.898480610006186467e-03
1.710000000000000000e+02 4.839053582558582381e-03 8.479126926086346522e-03
1.720000000000000000e+02 4.189957654454413635e-03 7.752929083200783486e-03
1.730000000000000000e+02 3.737203936342763013e-03 7.067643794843989427e-03
1.740000000000000000e+02 3.153389931409302481e-03 6.955134269889894257e-03
1.750000000000000000e+02 2.710565022905347173e-03 6.484639892809101330e-03
1.760000000000000000e+02 2.382914305850857093e-03 4.991331652509218425e-03
1.770000000000000000e+02 1.713960758531261072e-03 3.165608906663091703e-03
1.780000000000000000e+02 1.082240247240584714e-03 2.096768419599145949e-03
1.790000000000000000e+02 0.000000000000000000e+00 1.345000230133109893e-03
1.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
